"Country or Area","Element Code","Element","Year","Unit","Value","Value Footnotes"
"Argentina","31","Area Harvested","1997","Ha","3000.00000","F "
"Argentina","31","Area Harvested","1996","Ha","3000.00000","F "
"Argentina","31","Area Harvested","1995","Ha","3900.00000",""
"Argentina","31","Area Harvested","1994","Ha","3900.00000",""
"Argentina","31","Area Harvested","1993","Ha","3700.00000",""
"Argentina","31","Area Harvested","1992","Ha","3600.00000",""
"Argentina","31","Area Harvested","1991","Ha","3500.00000",""
"Argentina","31","Area Harvested","1990","Ha","3450.00000",""
"Argentina","31","Area Harvested","1989","Ha","3460.00000",""
"Argentina","31","Area Harvested","1988","Ha","3435.00000",""
"Argentina","31","Area Harvested","1987","Ha","3840.00000",""
"Argentina","31","Area Harvested","1986","Ha","4250.00000",""
"Argentina","31","Area Harvested","1985","Ha","4250.00000",""
"Argentina","31","Area Harvested","1984","Ha","4290.00000",""
"Argentina","31","Area Harvested","1983","Ha","4270.00000",""
"Argentina","31","Area Harvested","1982","Ha","4200.00000",""
"Argentina","31","Area Harvested","1981","Ha","4398.00000",""
"Argentina","31","Area Harvested","1980","Ha","4350.00000",""
"Argentina","31","Area Harvested","1979","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1978","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1977","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1976","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1975","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1974","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1973","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1972","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1971","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1970","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1969","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1968","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1967","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1966","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1965","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1964","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1963","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1962","Ha","0.00000","NR"
"Argentina","31","Area Harvested","1961","Ha","0.00000","NR"
"Argentina","41","Yield","2007","Hg/Ha","106250.00000","Fc"
"Argentina","41","Yield","2006","Hg/Ha","109565.00000","Fc"
"Argentina","41","Yield","2005","Hg/Ha","113636.00000","Fc"
"Argentina","41","Yield","2004","Hg/Ha","113636.00000","Fc"
"Argentina","41","Yield","2003","Hg/Ha","113636.00000","Fc"
"Argentina","41","Yield","2002","Hg/Ha","113636.00000","Fc"
"Argentina","41","Yield","2001","Hg/Ha","114827.00000","Fc"
"Argentina","41","Yield","2000","Hg/Ha","110340.00000","Fc"
"Argentina","41","Yield","1999","Hg/Ha","93333.00000","Fc"
"Argentina","41","Yield","1998","Hg/Ha","93466.00000","Fc"
"Argentina","41","Yield","1997","Hg/Ha","90766.00000","Fc"
"Argentina","41","Yield","1996","Hg/Ha","61666.00000","Fc"
"Argentina","41","Yield","1995","Hg/Ha","56923.00000","Fc"
"Argentina","41","Yield","1994","Hg/Ha","58974.00000","Fc"
"Argentina","41","Yield","1993","Hg/Ha","58918.00000","Fc"
"Argentina","41","Yield","1992","Hg/Ha","62500.00000","Fc"
"Argentina","41","Yield","1991","Hg/Ha","54000.00000","Fc"
"Argentina","41","Yield","1990","Hg/Ha","55362.00000","Fc"
"Argentina","41","Yield","1989","Hg/Ha","47832.00000","Fc"
"Argentina","41","Yield","1988","Hg/Ha","66957.00000","Fc"
"Argentina","41","Yield","1987","Hg/Ha","30078.00000","Fc"
"Argentina","41","Yield","1986","Hg/Ha","28423.00000","Fc"
"Argentina","41","Yield","1985","Hg/Ha","60941.00000","Fc"
"Argentina","41","Yield","1984","Hg/Ha","66666.00000","Fc"
"Argentina","41","Yield","1983","Hg/Ha","60421.00000","Fc"
"Argentina","41","Yield","1982","Hg/Ha","45476.00000","Fc"
"Argentina","41","Yield","1981","Hg/Ha","24329.00000","Fc"
"Argentina","41","Yield","1980","Hg/Ha","48275.00000","Fc"
"Argentina","41","Yield","1979","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1978","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1977","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1976","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1975","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1974","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1973","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1972","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1971","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1970","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1969","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1968","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1967","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1966","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1965","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1964","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1963","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1962","Hg/Ha","0.00000","NR"
"Argentina","41","Yield","1961","Hg/Ha","0.00000","NR"
"Argentina","51","Production Quantity","2007","tonnes","25500.00000","F "
"Argentina","51","Production Quantity","2006","tonnes","25200.00000","F "
"Argentina","51","Production Quantity","2005","tonnes","25000.00000","F "
"Argentina","51","Production Quantity","2004","tonnes","25000.00000","F "
"Argentina","51","Production Quantity","2003","tonnes","25000.00000","F "
"Argentina","51","Production Quantity","2002","tonnes","25000.00000","F "
"Argentina","51","Production Quantity","2001","tonnes","24688.00000",""
"Argentina","51","Production Quantity","2000","tonnes","24275.00000",""
"Argentina","51","Production Quantity","1999","tonnes","28000.00000",""
"Argentina","51","Production Quantity","1998","tonnes","28040.00000",""
"Argentina","51","Production Quantity","1997","tonnes","27230.00000",""
"Argentina","51","Production Quantity","1996","tonnes","18500.00000",""
"Argentina","51","Production Quantity","1995","tonnes","22200.00000",""
"Argentina","51","Production Quantity","1994","tonnes","23000.00000",""
"Argentina","51","Production Quantity","1993","tonnes","21800.00000",""
"Argentina","51","Production Quantity","1992","tonnes","22500.00000",""
"Argentina","51","Production Quantity","1991","tonnes","18900.00000",""
"Argentina","51","Production Quantity","1990","tonnes","19100.00000",""
"Argentina","51","Production Quantity","1989","tonnes","16550.00000",""
"Argentina","51","Production Quantity","1988","tonnes","23000.00000",""
"Argentina","51","Production Quantity","1987","tonnes","11550.00000",""
"Argentina","51","Production Quantity","1986","tonnes","12080.00000",""
"Argentina","51","Production Quantity","1985","tonnes","25900.00000",""
"Argentina","51","Production Quantity","1984","tonnes","28600.00000",""
"Argentina","51","Production Quantity","1983","tonnes","25800.00000",""
"Argentina","51","Production Quantity","1982","tonnes","19100.00000",""
"Argentina","51","Production Quantity","1981","tonnes","10700.00000",""
"Argentina","51","Production Quantity","1980","tonnes","21000.00000",""
"Argentina","51","Production Quantity","1979","tonnes","25000.00000",""
"Argentina","51","Production Quantity","1978","tonnes","23000.00000",""
"Argentina","51","Production Quantity","1977","tonnes","26000.00000",""
"Argentina","51","Production Quantity","1976","tonnes","21600.00000",""
"Argentina","51","Production Quantity","1975","tonnes","19000.00000",""
"Argentina","51","Production Quantity","1974","tonnes","18100.00000",""
"Argentina","51","Production Quantity","1973","tonnes","7400.00000",""
"Argentina","51","Production Quantity","1972","tonnes","18100.00000",""
"Argentina","51","Production Quantity","1971","tonnes","17900.00000",""
"Argentina","51","Production Quantity","1970","tonnes","17000.00000",""
"Argentina","51","Production Quantity","1969","tonnes","17500.00000",""
"Argentina","51","Production Quantity","1968","tonnes","17600.00000",""
"Argentina","51","Production Quantity","1967","tonnes","17500.00000",""
"Argentina","51","Production Quantity","1966","tonnes","13000.00000",""
"Argentina","51","Production Quantity","1965","tonnes","12700.00000",""
"Argentina","51","Production Quantity","1964","tonnes","12100.00000",""
"Argentina","51","Production Quantity","1963","tonnes","13450.00000",""
"Argentina","51","Production Quantity","1962","tonnes","13400.00000",""
"Argentina","51","Production Quantity","1961","tonnes","15400.00000",""
"Armenia","31","Area Harvested","2007","Ha","6000.00000",""
"Armenia","31","Area Harvested","2006","Ha","5700.00000",""
"Armenia","31","Area Harvested","2005","Ha","5300.00000",""
"Armenia","31","Area Harvested","2004","Ha","5100.00000",""
"Armenia","31","Area Harvested","2003","Ha","3400.00000",""
"Armenia","31","Area Harvested","2002","Ha","3200.00000",""
"Armenia","31","Area Harvested","2001","Ha","3243.00000",""
"Armenia","31","Area Harvested","2000","Ha","3300.00000",""
"Armenia","31","Area Harvested","1999","Ha","3786.00000",""
"Armenia","31","Area Harvested","1998","Ha","3600.00000",""
"Armenia","31","Area Harvested","1997","Ha","4200.00000",""
"Armenia","31","Area Harvested","1996","Ha","5700.00000",""
"Armenia","31","Area Harvested","1995","Ha","6000.00000",""
"Armenia","31","Area Harvested","1994","Ha","6200.00000",""
"Armenia","31","Area Harvested","1993","Ha","5600.00000",""
"Armenia","31","Area Harvested","1992","Ha","5800.00000",""
"Armenia","41","Yield","2007","Hg/Ha","26666.00000","Fc"
"Armenia","41","Yield","2006","Hg/Ha","43508.00000","Fc"
"Armenia","41","Yield","2005","Hg/Ha","28301.00000","Fc"
"Armenia","41","Yield","2004","Hg/Ha","10588.00000","Fc"
"Armenia","41","Yield","2003","Hg/Ha","13235.00000","Fc"
"Armenia","41","Yield","2002","Hg/Ha","15625.00000","Fc"
"Armenia","41","Yield","2001","Hg/Ha","33302.00000","Fc"
"Armenia","41","Yield","2000","Hg/Ha","111272.00000","Fc"
"Armenia","41","Yield","1999","Hg/Ha","40628.00000","Fc"
"Armenia","41","Yield","1998","Hg/Ha","61388.00000","Fc"
"Armenia","41","Yield","1997","Hg/Ha","33571.00000","Fc"
"Armenia","41","Yield","1996","Hg/Ha","32807.00000","Fc"
"Armenia","41","Yield","1995","Hg/Ha","29333.00000","Fc"
"Armenia","41","Yield","1994","Hg/Ha","24677.00000","Fc"
"Armenia","41","Yield","1993","Hg/Ha","10535.00000","Fc"
"Armenia","41","Yield","1992","Hg/Ha","27586.00000","Fc"
"Armenia","51","Production Quantity","2007","tonnes","16000.00000",""
"Armenia","51","Production Quantity","2006","tonnes","24800.00000",""
"Armenia","51","Production Quantity","2005","tonnes","15000.00000",""
"Armenia","51","Production Quantity","2004","tonnes","5400.00000",""
"Armenia","51","Production Quantity","2003","tonnes","4500.00000",""
"Armenia","51","Production Quantity","2002","tonnes","5000.00000",""
"Armenia","51","Production Quantity","2001","tonnes","10800.00000",""
"Armenia","51","Production Quantity","2000","tonnes","36720.00000",""
"Armenia","51","Production Quantity","1999","tonnes","15382.00000",""
"Armenia","51","Production Quantity","1998","tonnes","22100.00000",""
"Armenia","51","Production Quantity","1997","tonnes","14100.00000",""
"Armenia","51","Production Quantity","1996","tonnes","18700.00000",""
"Armenia","51","Production Quantity","1995","tonnes","17600.00000",""
"Armenia","51","Production Quantity","1994","tonnes","15300.00000",""
"Armenia","51","Production Quantity","1993","tonnes","5900.00000",""
"Armenia","51","Production Quantity","1992","tonnes","16000.00000",""
"Australia","31","Area Harvested","2007","Ha","6000.00000","F "
"Australia","31","Area Harvested","2006","Ha","6000.00000","F "
"Australia","31","Area Harvested","2005","Ha","3100.00000","F "
"Australia","31","Area Harvested","2004","Ha","3100.00000","F "
"Australia","31","Area Harvested","2003","Ha","3100.00000","F "
"Australia","31","Area Harvested","2002","Ha","3000.00000","F "
"Australia","31","Area Harvested","2001","Ha","3100.00000","F "
"Australia","31","Area Harvested","2000","Ha","3100.00000","F "
"Australia","31","Area Harvested","1999","Ha","3370.00000","F "
"Australia","31","Area Harvested","1998","Ha","3370.00000","F "
"Australia","31","Area Harvested","1997","Ha","3370.00000","F "
"Australia","31","Area Harvested","1996","Ha","3330.00000","F "
"Australia","31","Area Harvested","1995","Ha","3310.00000","F "
"Australia","31","Area Harvested","1994","Ha","3280.00000","F "
"Australia","31","Area Harvested","1993","Ha","3020.00000","F "
"Australia","31","Area Harvested","1992","Ha","2870.00000","F "
"Australia","31","Area Harvested","1991","Ha","2850.00000","F "
"Australia","31","Area Harvested","1990","Ha","2950.00000","F "
"Australia","31","Area Harvested","1989","Ha","2720.00000","F "
"Australia","31","Area Harvested","1988","Ha","2510.00000","F "
"Australia","31","Area Harvested","1987","Ha","2300.00000","F "
"Australia","31","Area Harvested","1986","Ha","2200.00000","F "
"Australia","31","Area Harvested","1985","Ha","2380.00000","F "
"Australia","31","Area Harvested","1984","Ha","2330.00000","F "
"Australia","31","Area Harvested","1983","Ha","2260.00000","F "
"Australia","31","Area Harvested","1982","Ha","2330.00000","F "
"Australia","31","Area Harvested","1981","Ha","2350.00000","F "
"Australia","31","Area Harvested","1980","Ha","2370.00000","F "
"Australia","31","Area Harvested","1979","Ha","2360.00000","F "
"Australia","31","Area Harvested","1978","Ha","2390.00000","F "
"Australia","31","Area Harvested","1977","Ha","2420.00000","F "
"Australia","31","Area Harvested","1976","Ha","2630.00000","F "
"Australia","31","Area Harvested","1975","Ha","2820.00000","F "
"Australia","31","Area Harvested","1974","Ha","3110.00000","F "
"Australia","31","Area Harvested","1973","Ha","3340.00000","F "
"Australia","31","Area Harvested","1972","Ha","3440.00000",""
"Australia","31","Area Harvested","1971","Ha","3440.00000",""
"Australia","31","Area Harvested","1970","Ha","3430.00000",""
"Australia","31","Area Harvested","1969","Ha","3532.00000",""
"Australia","31","Area Harvested","1968","Ha","3590.00000",""
"Australia","31","Area Harvested","1967","Ha","3829.00000",""
"Australia","31","Area Harvested","1966","Ha","3793.00000",""
"Australia","31","Area Harvested","1965","Ha","3790.00000",""
"Australia","31","Area Harvested","1964","Ha","4059.00000",""
"Australia","31","Area Harvested","1963","Ha","4005.00000",""
"Australia","31","Area Harvested","1962","Ha","3794.00000",""
"Australia","31","Area Harvested","1961","Ha","3794.00000",""
"Australia","41","Yield","2007","Hg/Ha","28878.00000","Fc"
"Australia","41","Yield","2006","Hg/Ha","28200.00000","Fc"
"Australia","41","Yield","2005","Hg/Ha","63541.00000","Fc"
"Australia","41","Yield","2004","Hg/Ha","34380.00000","Fc"
"Australia","41","Yield","2003","Hg/Ha","63683.00000","Fc"
"Australia","41","Yield","2002","Hg/Ha","41183.00000","Fc"
"Australia","41","Yield","2001","Hg/Ha","66577.00000","Fc"
"Australia","41","Yield","2000","Hg/Ha","64112.00000","Fc"
"Australia","41","Yield","1999","Hg/Ha","63747.00000","Fc"
"Australia","41","Yield","1998","Hg/Ha","58994.00000","Fc"
"Australia","41","Yield","1997","Hg/Ha","76913.00000","Fc"
"Australia","41","Yield","1996","Hg/Ha","64984.00000","Fc"
"Australia","41","Yield","1995","Hg/Ha","89888.00000","Fc"
"Australia","41","Yield","1994","Hg/Ha","64634.00000","Fc"
"Australia","41","Yield","1993","Hg/Ha","97559.00000","Fc"
"Australia","41","Yield","1992","Hg/Ha","110634.00000","Fc"
"Australia","41","Yield","1991","Hg/Ha","88529.00000","Fc"
"Australia","41","Yield","1990","Hg/Ha","100627.00000","Fc"
"Australia","41","Yield","1989","Hg/Ha","102738.00000","Fc"
"Australia","41","Yield","1988","Hg/Ha","112968.00000","Fc"
"Australia","41","Yield","1987","Hg/Ha","115300.00000","Fc"
"Australia","41","Yield","1986","Hg/Ha","127272.00000","Fc"
"Australia","41","Yield","1985","Hg/Ha","102878.00000","Fc"
"Australia","41","Yield","1984","Hg/Ha","101287.00000","Fc"
"Australia","41","Yield","1983","Hg/Ha","118805.00000","Fc"
"Australia","41","Yield","1982","Hg/Ha","116167.00000","Fc"
"Australia","41","Yield","1981","Hg/Ha","130302.00000","Fc"
"Australia","41","Yield","1980","Hg/Ha","111194.00000","Fc"
"Australia","41","Yield","1979","Hg/Ha","131563.00000","Fc"
"Australia","41","Yield","1978","Hg/Ha","103907.00000","Fc"
"Australia","41","Yield","1977","Hg/Ha","110500.00000","Fc"
"Australia","41","Yield","1976","Hg/Ha","99627.00000","Fc"
"Australia","41","Yield","1975","Hg/Ha","99535.00000","Fc"
"Australia","41","Yield","1974","Hg/Ha","121250.00000","Fc"
"Australia","41","Yield","1973","Hg/Ha","131577.00000","Fc"
"Australia","41","Yield","1972","Hg/Ha","135781.00000","Fc"
